player_id,name,national_team,is_international
1028126,J\u00e1derson,,false
1028134,Esteban Valencia,Chile U20,false
1028152,Ilya Agapov,Russia,true
1028352,Waleed Al-Ahmad,Saudi Arabia,true
1028443,Rodrigo Villagra,,false
1028444,Mat\u00edas Palavecino,,false
1028458,Joseph Rosales,Honduras,true
1028612,Giovanni Pavani,,false
1028704,Santiago Rodr\u00edguez,Uruguay U23,false
1029024,Lewis Miller,Australia,true
1029029,Zakaria Eddahchouri,,false
1029063,Michael Olise,France,true
1029392,Facundo Mura,Argentina U23,false
1029885,Jos\u00e9 Sanhueza,,false
1030212,Sebastiano Esposito,Italy U21,false
1030646,Gennaro Borrelli,,false
1030829,Jarrad Branthwaite,England,true
1030830,Jack Rudoni,,false
1030840,John Buckley,,false
1030929,Felix Higl,,false
1031130,Lucas Silva,,false
1031221,Thomas Hasal,Canada,true
1031321,Mario Sober\u00f3n,,false
1031504,Glendys Mina,,false
1031507,Bagner Delgado,,false
1031638,Luis Cano,,false
1031656,Maxi Ara\u00fajo,Uruguay,true
1031759,L\u00e9o Realpe,Ecuador,true
1031768,Andr\u00e9s Mena,,false
1032040,Leonardo Campana,Ecuador,true
1032157,Bence \u00d6tv\u00f6s,Hungary,true
1032281,Mario Valero,,false
1032292,Emiliano Clavijo,,false
1032785,Edson Carioca,,false
1032792,Elvis Hern\u00e1ndez,,false
1032811,Federico Vi\u00f1as,Uruguay,true
1032824,Florian Kastenmeier,,false
1032869,Enzo Ferrario,,false
1033099,Hicham Boudaoui,Algeria,true
1033100,Higor Merit\u00e3o,,false
1033111,Kaishu Sano,Japan,true
1033114,Anthony Musaba,Netherlands U21,false
1033116,Ignasi Vilarrasa,,false
1033147,Riccieli,,false
1033176,Griffin Yow,USA,true
1033279,Isidro Pitta,Paraguay,true
1034069,Jos\u00e9 Flor,Ecuador U17,false
1034321,Everton Galdino,,false
1034691,Abdurahman Al Dakheel,,false
1034755,Anderson Arroyo,Colombia U23,false
1034808,Sacha Boey,Cameroon,true
1035039,Sven Karic,Slovenia,true
1035206,Lasse Berg Johnsen,Norway,true
1035208,Victor Okoh Boniface,Nigeria,true
1035315,Konstantin Maradishvili,Russia U21,false
1035341,Toni Abad,,false
1035387,Agust\u00edn Herrera,,false
1035390,Javi Mier,,false
1035611,Alan Rodr\u00edguez,Uruguay U17,false
1035614,Manuel Ugarte,Uruguay,true
1035643,Sven Mijnans,Netherlands U21,false
1036098,Madison Julio,,false
1036108,Math\u00edas Laborda,Uruguay U23,false
1036182,Ivan Ilic,Serbia,true
1036220,Jannis Heuer,,false
1036235,Pedro Ortiz,,false
1036401,Ricardo Pepi,USA,true
1036575,Roberto Fern\u00e1ndez,Paraguay,true
1037037,Isak Dybvik M\u00e4\u00e4tt\u00e4,,false
1037491,Arseniy Batahov,Ukraine,true
1037537,Jes\u00fas Areso,,false
1037539,Pavel Sulc,Czechia,true
1037553,Luca Petrasso,Canada,true
1037731,Yerko Gonz\u00e1lez,,false
1037813,Louis Munteanu,Romania,true
1039060,Maksim Savelyev,,false
1039217,Shinta Appelkamp,Germany U21,false
1039219,Samir Chergui,Algeria,true
1039403,Santiago Pierotti,,false
1039533,Abdullah Al Qahtani,,false
1039534,Tet\u00ea,Brazil U20,false
1039551,Gustavo Assun\u00e7\u00e3o,,false
1039566,Brian De Keersmaecker,,false
1039600,Mohamed Simakan,France U21,false
1039685,Franco Calder\u00f3n,,false
1039779,Finn Becker,Germany U21,false
1040889,Junior Dina Ebimbe,Cameroon,true
1041426,Pedrinho,,false
1041427,J\u00e1ja Silva,,false
1041445,Dani C\u00e1rdenas,,false
1041508,Corrie Ndaba,Ireland,true
1041522,Fali Cand\u00e9,Guinea-Bissau,true
1041660,Eren Elmali,Turkiye,true
1041997,Andr\u00e9s Perea,USA,true
1042086,Ibrahim Olawoyin,Nigeria,true
1042107,\u00c1lex Cantero,,false
1042347,Diant Ramaj,Germany U20,false
1042571,Francisco Gonz\u00e1lez,Argentina U23,false
1042752,Jay Gorter,Netherlands U21,false
1043436,S\u00e1vio,,false
1043761,Bento Krepski,Brazil,true
1043762,Lucas Halter,Brazil U23,false
1043763,Khellven,Brazil U23,false
1043824,Caio Paulista,,false
1043826,Carlos Miguel,,false
1043908,Bruno Fuchs,Brazil U22,false
1044029,Nicol\u00f2 Cambiaghi,Italy,true
1044194,Vin\u00edcius,,false
1044299,Hyun-Gyu Oh,South Korea,true
1044355,Stef\u00e1n Sigurdarson,Iceland,true
1044470,H\u00e1kon Arnar Haraldsson,Iceland,true
1044472,N\u00f6kkvi Thorisson,Iceland,true
1044632,Ariel Uribe,Chile,true
1044785,Ivan Mes\u00edk,Slovakia,true
1045039,Philippe K\u00e9ny,,false
1045118,Conner Antley,,false
1045161,Lucas Piton,,false
1045656,Billy Mitchell,,false
1045804,Lukas MacNaughton,Canada,true
1045814,Bryan Hern\u00e1ndez,Ecuador Under 22,true
1045822,Teo Quintero,Venezuela,true
1046082,Vitinho,,false
1047139,Bongokuhle Hlongwane,South Africa,true
1047322,Paulino de la Fuente,,false
1047358,Jo\u00e3o Victor,,false
1047586,George Campbell,USA,true
1047658,Wagner Leonardo,,false
1047663,Thibo Baeten,Belgium U21,false
1047664,Adil Aouchiche,Algeria,true
1047667,Maximilian Beier,Germany,true
1047670,Andrej Ilic,Serbia,true
1047671,Vini Souza,Brazil U20,false
1047676,Y\u00e9remi Pino,Spain,true
1048023,Strahinja Pavlovic,Serbia,true
1048053,Miguel Navarro,Venezuela,true
1048791,Niko Koulis,,false
1049004,Oliver Edvardsen,,false
1049665,Joel Mvuka,Norway U21,false
1049679,David M\u00f8ller Wolfe,Norway,true
1049754,V\u00e1clav Sejk,Czechia,true
104986,Andr\u00e9s Fern\u00e1ndez,,false
1049999,Enzo Le F\u00e9e,France U23,false
1050158,F\u00e1bio Silva,Portugal,true
1050160,Sontje Hansen,Curacao,true
1050161,Andri Gudjohnsen,Iceland,true
1050163,Lorenzo Colombo,Italy U21,false
1050165,Lorenzo Pirola,Italy U21,false
1050166,Anthony Elanga,Sweden,true
1050178,Lazar Samardzic,Serbia,true
1050301,Yaw Ackah,,false
1050325,Alessio Furlanetto,,false
1050409,Darlan Mendes,,false
1050613,Mesut Tunali,,false
1050795,Luis Arroyo,,false
1050813,M\u00e1rk Kosznovszky,Hungary U21,false
1050814,Kelian Wa Saka,France U17,false
1050817,Kirill Shchetinin,Russia,true
1050822,Andrew Omobamidele,Ireland,true
1050828,Mario Soriano,Spain U17,false
1050831,Paulo Bernardo,Portugal U21,false
1050838,Anass Salah-Eddine,Morocco,true
1050856,Naci \u00dcn\u00fcvar,Netherlands U19,false
1050859,Enzo Millot,France U23,false
1051047,Franco Tongya,Italy U21,false
1051097,Matteo Ruggeri,Italy,true
1051411,Kacper Kozlowski,Poland,true
1051415,Jason Knight,Ireland,true
1052330,Manuel S\u00e1nchez,Spain U21,false
1052360,Stefano Russo,,false
1052464,Bruno Louren\u00e7o,Portugal U17,false
1052689,Karamoko Demb\u00e9l\u00e9,England Under 18,true
1052761,Ryan Raposo,Canada,true
1052773,Stanislav Agkatsev,Russia,true
1052861,Darko Nejasmic,Croatia Under 23,true
1052898,Destiny Udogie,Italy,true
1052977,Gon\u00e7alo Franco,,false
1052987,Japhet Sery Larsen,Denmark U21,false
1052993,Nico Melamed,Spain U21,false
1053188,Tom\u00e1s Ahumada,Chile,true
1053193,Abdullah Ahmed Khateeb,Saudi Arabia U23,false
1053600,Abdelmounaim Boutouil,Morocco A',true
1053674,Moussa N'Diaye,Senegal,true
1053675,Formose Mendy,Senegal,true
1053676,Abdoulaye Ndiaye,Senegal,true
1053678,Mamadou Mbow,Senegal,true
1053679,Zion Suzuki,Japan,true
1053685,Dion Lopy,Senegal,true
1053698,Jos\u00e9 Cifuentes,Ecuador,true
1053702,Richard Mina,Ecuador U20,false
1053704,Luis Castillo,Ecuador Under 22,true
1053705,Sergio Quintero,Ecuador Under 23,true
1053708,Johan Lara,Ecuador Under 22,true
1053713,Maik Nawrocki,Poland,true
1053714,Nicola Zalewski,Poland,true
1053716,Amir Saipi,Kosovo,true
1053724,Brayan Vera,Colombia,true
1053726,Carlos Ter\u00e1n,Colombia U23,false
1053727,Johan Carbonero,Colombia,true
1053835,Mart\u00edn Fern\u00e1ndez,,false
1053838,Morato,,false
1053842,Christian,,false
1053847,Breno Lopes,,false
1053960,Franco Israel,Uruguay,true
1053963,Juan Sanabria,Uruguay,true
1054011,Collins Sor,Nigeria,true
1054027,Carlos Dos Santos,Cape Verde,true
1054033,Konrad de la Fuente,USA,true
1054038,Yahya Naji,Saudi Arabia U20,false
1054058,Mansor Al Beshe,Saudi Arabia U20,false
1054114,El Bilal Tour\u00e9,Mali,true
1054120,Abdoulaye Diaby,Mali,true
1054122,Boubacar Traor\u00e9,Mali,true
1054129,Manuel Gamboa,Panama,true
1054131,V\u00edctor Griffith,Panama,true
1054476,Marin Petkov,Bulgaria,true
1054522,Moussa Diarra,Mali,true
1054786,Aimar Oroz,Spain U23,false
1054789,Shin Yamada,Japan,true
